"","starting_date","ending_date","Tank.ID","TTE","A","B","C","D"
"632",NA,NA,"C12",54,"","","0",""
"633",NA,NA,"C12",54,"","","0",""
"634",NA,NA,"C12",54,"","","0",""
"635",NA,NA,"C12",54,"","","0",""
"636",NA,NA,"C12",54,"","","0",""
"637",NA,NA,"C12",54,"","","0",""
"638",NA,NA,"C12",54,"","","0",""
"639",NA,NA,"C12",54,"","","0",""
"640",NA,NA,"C12",54,"","","0",""
"641",NA,NA,"C12",54,"","","0",""
"642",NA,NA,"C12",54,"","","0",""
"643",NA,NA,"C12",54,"","","0",""
"644",NA,NA,"C12",54,"","","0",""
"645",NA,NA,"C12",54,"","","0",""
"646",NA,NA,"C12",54,"","","0",""
"647",NA,NA,"C12",54,"","","0",""
"648",NA,NA,"C12",54,"","","0",""
"649",NA,NA,"C12",54,"","","0",""
"650",NA,NA,"C12",54,"","","0",""
"651",NA,NA,"C12",54,"","","0",""
"652",NA,NA,"C12",54,"","","0",""
"653",NA,NA,"C12",54,"","","0",""
"654",NA,NA,"C12",54,"","","0",""
"655",NA,NA,"C12",54,"","","0",""
"656",NA,NA,"C12",54,"","","0",""
"657",NA,NA,"C12",54,"","","0",""
"658",NA,NA,"C12",54,"","","0",""
"659",NA,NA,"C12",54,"","","0",""
"660",NA,NA,"C12",54,"","","0",""
"661",NA,NA,"C12",54,"","","0",""
"662",NA,NA,"C12",54,"","","0",""
"663",NA,NA,"C12",54,"","","0",""
"664",NA,NA,"C12",54,"","","0",""
"665",NA,NA,"C12",54,"","","0",""
"666",NA,NA,"C12",54,"","","0",""
"667",NA,NA,"C12",54,"","","0",""
"668",NA,NA,"C12",54,"","","0",""
"669",NA,NA,"C12",54,"","","0",""
"670",NA,NA,"C12",54,"","","0",""
"671",NA,NA,"C12",54,"","","0",""
"672",NA,NA,"C12",54,"","","0",""
"673",NA,NA,"C12",54,"","","0",""
"674",NA,NA,"C12",54,"","","0",""
"675",NA,NA,"C12",54,"","","0",""
"676",NA,NA,"C12",54,"","","0",""
"677",NA,NA,"C12",54,"","","0",""
"678",NA,NA,"C12",54,"","","0",""
"679",NA,NA,"C12",54,"","","0",""
"680",NA,NA,"C12",54,"","","0",""
"681",NA,NA,"C12",54,"","","0",""
"682",NA,NA,"C12",54,"","","0",""
"683",NA,NA,"C12",54,"","","0",""
"684",NA,NA,"C12",54,"","","0",""
"685",NA,NA,"C12",54,"","","0",""
"686",NA,NA,"C12",54,"","","0",""
"687",NA,NA,"C12",54,"","","0",""
"688",NA,NA,"C12",54,"","","0",""
"689",NA,NA,"C12",54,"","","0",""
"690",NA,NA,"C12",54,"","","0",""
"691",NA,NA,"C12",54,"","","0",""
"692",NA,NA,"C12",54,"","","0",""
"693",NA,NA,"C12",54,"","","0",""
"694",NA,NA,"C12",54,"","","0",""
"695",NA,NA,"C12",54,"","","0",""
"696",NA,NA,"C12",54,"","","0",""
"697",NA,NA,"C12",54,"","","0",""
"698",NA,NA,"C12",54,"","","0",""
"699",NA,NA,"C12",54,"","","0",""
"700",NA,NA,"C12",54,"","","0",""
"701",NA,NA,"C15",27,"","","1",""
"702",NA,NA,"C15",28,"","","1",""
"703",NA,NA,"C15",29,"","","1",""
"704",NA,NA,"C15",30,"","","1",""
"705",NA,NA,"C15",31,"","","1",""
"706",NA,NA,"C15",33,"","","1",""
"707",NA,NA,"C15",33,"","","1",""
"708",NA,NA,"C15",34,"","","1",""
"709",NA,NA,"C15",35,"","","1",""
"710",NA,NA,"C15",35,"","","1",""
"711",NA,NA,"C15",35,"","","1",""
"712",NA,NA,"C15",35,"","","1",""
"713",NA,NA,"C15",35,"","","1",""
"714",NA,NA,"C15",36,"","","1",""
"715",NA,NA,"C15",36,"","","1",""
"716",NA,NA,"C15",37,"","","1",""
"717",NA,NA,"C15",37,"","","1",""
"718",NA,NA,"C15",38,"","","1",""
"719",NA,NA,"C15",38,"","","1",""
"720",NA,NA,"C15",38,"","","1",""
"721",NA,NA,"C15",39,"","","1",""
"722",NA,NA,"C15",40,"","","1",""
"723",NA,NA,"C15",41,"","","1",""
"724",NA,NA,"C15",43,"","","1",""
"725",NA,NA,"C15",45,"","","1",""
"726",NA,NA,"C15",45,"","","1",""
"727",NA,NA,"C15",45,"","","1",""
"728",NA,NA,"C15",48,"","","1",""
"729",NA,NA,"C15",49,"","","1",""
"730",NA,NA,"C15",49,"","","1",""
"731",NA,NA,"C15",54,"","","0",""
"732",NA,NA,"C15",54,"","","0",""
"733",NA,NA,"C15",54,"","","0",""
"734",NA,NA,"C15",54,"","","0",""
"735",NA,NA,"C15",54,"","","0",""
"736",NA,NA,"C15",54,"","","0",""
"737",NA,NA,"C15",54,"","","0",""
"738",NA,NA,"C15",54,"","","0",""
"739",NA,NA,"C15",54,"","","0",""
"740",NA,NA,"C15",54,"","","0",""
"741",NA,NA,"C15",54,"","","0",""
"742",NA,NA,"C15",54,"","","0",""
"743",NA,NA,"C15",54,"","","0",""
"744",NA,NA,"C15",54,"","","0",""
"745",NA,NA,"C15",54,"","","0",""
"746",NA,NA,"C15",54,"","","0",""
"747",NA,NA,"C15",54,"","","0",""
"748",NA,NA,"C15",54,"","","0",""
"749",NA,NA,"C15",54,"","","0",""
"750",NA,NA,"C15",54,"","","0",""
"751",NA,NA,"C15",54,"","","0",""
"752",NA,NA,"C15",54,"","","0",""
"753",NA,NA,"C15",54,"","","0",""
"754",NA,NA,"C15",54,"","","0",""
"755",NA,NA,"C15",54,"","","0",""
"756",NA,NA,"C15",54,"","","0",""
"757",NA,NA,"C15",54,"","","0",""
"758",NA,NA,"C15",54,"","","0",""
"759",NA,NA,"C15",54,"","","0",""
"760",NA,NA,"C15",54,"","","0",""
"761",NA,NA,"C15",54,"","","0",""
"762",NA,NA,"C15",54,"","","0",""
"763",NA,NA,"C15",54,"","","0",""
"764",NA,NA,"C15",54,"","","0",""
"765",NA,NA,"C15",54,"","","0",""
"766",NA,NA,"C15",54,"","","0",""
"767",NA,NA,"C15",54,"","","0",""
"768",NA,NA,"C15",54,"","","0",""
"769",NA,NA,"C15",54,"","","0",""
"770",NA,NA,"C15",54,"","","0",""
"771",NA,NA,"C15",54,"","","0",""
"772",NA,NA,"C15",54,"","","0",""
"773",NA,NA,"C15",54,"","","0",""
"774",NA,NA,"C15",54,"","","0",""
"775",NA,NA,"C15",54,"","","0",""
"776",NA,NA,"C15",54,"","","0",""
"777",NA,NA,"C15",54,"","","0",""
"778",NA,NA,"C15",54,"","","0",""
"779",NA,NA,"C15",54,"","","0",""
"780",NA,NA,"C15",54,"","","0",""
"781",NA,NA,"C15",54,"","","0",""
"782",NA,NA,"C15",54,"","","0",""
"783",NA,NA,"C15",54,"","","0",""
"784",NA,NA,"C15",54,"","","0",""
"785",NA,NA,"C15",54,"","","0",""
"786",NA,NA,"C15",54,"","","0",""
"787",NA,NA,"C15",54,"","","0",""
"788",NA,NA,"C15",54,"","","0",""
"789",NA,NA,"C15",54,"","","0",""
"790",NA,NA,"C15",54,"","","0",""
"791",NA,NA,"C15",54,"","","0",""
"792",NA,NA,"C15",54,"","","0",""
"793",NA,NA,"C15",54,"","","0",""
"794",NA,NA,"C15",54,"","","0",""
"795",NA,NA,"C15",54,"","","0",""
"796",NA,NA,"C15",54,"","","0",""
"797",NA,NA,"C15",54,"","","0",""
"798",NA,NA,"C15",54,"","","0",""
"799",NA,NA,"C15",54,"","","0",""
"800",NA,NA,"C15",54,"","","0",""
"801",NA,NA,"C3",22,"","","1",""
"802",NA,NA,"C3",24,"","","1",""
"803",NA,NA,"C3",26,"","","1",""
"804",NA,NA,"C3",27,"","","1",""
"805",NA,NA,"C3",27,"","","1",""
"806",NA,NA,"C3",28,"","","1",""
"807",NA,NA,"C3",30,"","","1",""
"808",NA,NA,"C3",31,"","","1",""
"809",NA,NA,"C3",31,"","","1",""
"810",NA,NA,"C3",31,"","","1",""
"811",NA,NA,"C3",32,"","","1",""
"812",NA,NA,"C3",33,"","","1",""
"813",NA,NA,"C3",33,"","","1",""
"814",NA,NA,"C3",33,"","","1",""
"815",NA,NA,"C3",33,"","","1",""
"816",NA,NA,"C3",33,"","","1",""
"817",NA,NA,"C3",34,"","","1",""
"818",NA,NA,"C3",34,"","","1",""
"819",NA,NA,"C3",34,"","","1",""
"820",NA,NA,"C3",34,"","","1",""
"821",NA,NA,"C3",34,"","","1",""
"822",NA,NA,"C3",35,"","","1",""
"823",NA,NA,"C3",35,"","","1",""
"824",NA,NA,"C3",35,"","","1",""
"825",NA,NA,"C3",36,"","","1",""
"826",NA,NA,"C3",36,"","","1",""
"827",NA,NA,"C3",37,"","","1",""
"828",NA,NA,"C3",37,"","","1",""
"829",NA,NA,"C3",38,"","","1",""
"830",NA,NA,"C3",39,"","","1",""
"831",NA,NA,"C3",51,"","","1",""
"832",NA,NA,"C3",54,"","","0",""
"833",NA,NA,"C3",54,"","","0",""
"834",NA,NA,"C3",54,"","","0",""
"835",NA,NA,"C3",54,"","","0",""
"836",NA,NA,"C3",54,"","","0",""
"837",NA,NA,"C3",54,"","","0",""
"838",NA,NA,"C3",54,"","","0",""
"839",NA,NA,"C3",54,"","","0",""
"840",NA,NA,"C3",54,"","","0",""
"841",NA,NA,"C3",54,"","","0",""
"842",NA,NA,"C3",54,"","","0",""
"843",NA,NA,"C3",54,"","","0",""
"844",NA,NA,"C3",54,"","","0",""
"845",NA,NA,"C3",54,"","","0",""
"846",NA,NA,"C3",54,"","","0",""
"847",NA,NA,"C3",54,"","","0",""
"848",NA,NA,"C3",54,"","","0",""
"849",NA,NA,"C3",54,"","","0",""
"850",NA,NA,"C3",54,"","","0",""
"851",NA,NA,"C3",54,"","","0",""
"852",NA,NA,"C3",54,"","","0",""
"853",NA,NA,"C3",54,"","","0",""
"854",NA,NA,"C3",54,"","","0",""
"855",NA,NA,"C3",54,"","","0",""
"856",NA,NA,"C3",54,"","","0",""
"857",NA,NA,"C3",54,"","","0",""
"858",NA,NA,"C3",54,"","","0",""
"859",NA,NA,"C3",54,"","","0",""
"860",NA,NA,"C3",54,"","","0",""
"861",NA,NA,"C3",54,"","","0",""
"862",NA,NA,"C3",54,"","","0",""
"863",NA,NA,"C3",54,"","","0",""
"864",NA,NA,"C3",54,"","","0",""
"865",NA,NA,"C3",54,"","","0",""
"866",NA,NA,"C3",54,"","","0",""
"867",NA,NA,"C3",54,"","","0",""
"868",NA,NA,"C3",54,"","","0",""
"869",NA,NA,"C3",54,"","","0",""
"870",NA,NA,"C3",54,"","","0",""
"871",NA,NA,"C3",54,"","","0",""
"872",NA,NA,"C3",54,"","","0",""
"873",NA,NA,"C3",54,"","","0",""
"874",NA,NA,"C3",54,"","","0",""
"875",NA,NA,"C3",54,"","","0",""
"876",NA,NA,"C3",54,"","","0",""
"877",NA,NA,"C3",54,"","","0",""
"878",NA,NA,"C3",54,"","","0",""
"879",NA,NA,"C3",54,"","","0",""
"880",NA,NA,"C3",54,"","","0",""
"881",NA,NA,"C3",54,"","","0",""
"882",NA,NA,"C3",54,"","","0",""
"883",NA,NA,"C3",54,"","","0",""
"884",NA,NA,"C3",54,"","","0",""
"885",NA,NA,"C3",54,"","","0",""
"886",NA,NA,"C3",54,"","","0",""
"887",NA,NA,"C3",54,"","","0",""
"888",NA,NA,"C3",54,"","","0",""
"889",NA,NA,"C3",54,"","","0",""
"890",NA,NA,"C3",54,"","","0",""
"891",NA,NA,"C3",54,"","","0",""
"892",NA,NA,"C3",54,"","","0",""
"893",NA,NA,"C3",54,"","","0",""
"894",NA,NA,"C3",54,"","","0",""
"895",NA,NA,"C3",54,"","","0",""
"896",NA,NA,"C3",54,"","","0",""
"897",NA,NA,"C3",54,"","","0",""
"898",NA,NA,"C3",54,"","","0",""
"899",NA,NA,"C3",54,"","","0",""
"900",NA,NA,"C3",54,"","","0",""
"901",NA,NA,"C4",27,"","","","1"
"902",NA,NA,"C4",29,"","","","1"
"903",NA,NA,"C4",29,"","","","1"
"904",NA,NA,"C4",30,"","","","1"
"905",NA,NA,"C4",30,"","","","1"
"906",NA,NA,"C4",30,"","","","1"
"907",NA,NA,"C4",30,"","","","1"
"908",NA,NA,"C4",30,"","","","1"
"909",NA,NA,"C4",31,"","","","1"
"910",NA,NA,"C4",31,"","","","1"
"911",NA,NA,"C4",31,"","","","1"
"912",NA,NA,"C4",31,"","","","1"
"913",NA,NA,"C4",31,"","","","1"
"914",NA,NA,"C4",32,"","","","1"
"915",NA,NA,"C4",32,"","","","1"
"916",NA,NA,"C4",32,"","","","1"
"917",NA,NA,"C4",32,"","","","1"
"918",NA,NA,"C4",33,"","","","1"
"919",NA,NA,"C4",35,"","","","1"
"920",NA,NA,"C4",35,"","","","1"
"921",NA,NA,"C4",35,"","","","1"
"922",NA,NA,"C4",36,"","","","1"
"923",NA,NA,"C4",36,"","","","1"
"924",NA,NA,"C4",36,"","","","1"
"925",NA,NA,"C4",36,"","","","1"
"926",NA,NA,"C4",37,"","","","1"
"927",NA,NA,"C4",38,"","","","1"
"928",NA,NA,"C4",38,"","","","1"
"929",NA,NA,"C4",38,"","","","1"
"930",NA,NA,"C4",40,"","","","1"
"931",NA,NA,"C4",45,"","","","1"
"932",NA,NA,"C4",45,"","","","1"
"933",NA,NA,"C4",46,"","","","1"
"934",NA,NA,"C4",47,"","","","1"
"935",NA,NA,"C4",48,"","","","1"
"936",NA,NA,"C4",54,"","","","0"
"937",NA,NA,"C4",54,"","","","0"
"938",NA,NA,"C4",54,"","","","0"
"939",NA,NA,"C4",54,"","","","0"
"940",NA,NA,"C4",54,"","","","0"
"941",NA,NA,"C4",54,"","","","0"
"942",NA,NA,"C4",54,"","","","0"
"943",NA,NA,"C4",54,"","","","0"
"944",NA,NA,"C4",54,"","","","0"
"945",NA,NA,"C4",54,"","","","0"
"946",NA,NA,"C4",54,"","","","0"
"947",NA,NA,"C4",54,"","","","0"
"948",NA,NA,"C4",54,"","","","0"
"949",NA,NA,"C4",54,"","","","0"
"950",NA,NA,"C4",54,"","","","0"
"951",NA,NA,"C4",54,"","","","0"
"952",NA,NA,"C4",54,"","","","0"
"953",NA,NA,"C4",54,"","","","0"
"954",NA,NA,"C4",54,"","","","0"
"955",NA,NA,"C4",54,"","","","0"
"956",NA,NA,"C4",54,"","","","0"
"957",NA,NA,"C4",54,"","","","0"
"958",NA,NA,"C4",54,"","","","0"
"959",NA,NA,"C4",54,"","","","0"
"960",NA,NA,"C4",54,"","","","0"
"961",NA,NA,"C4",54,"","","","0"
"962",NA,NA,"C4",54,"","","","0"
"963",NA,NA,"C4",54,"","","","0"
"964",NA,NA,"C4",54,"","","","0"
"965",NA,NA,"C4",54,"","","","0"
"966",NA,NA,"C4",54,"","","","0"
"967",NA,NA,"C4",54,"","","","0"
"968",NA,NA,"C4",54,"","","","0"
"969",NA,NA,"C4",54,"","","","0"
"970",NA,NA,"C4",54,"","","","0"
"971",NA,NA,"C4",54,"","","","0"
"972",NA,NA,"C4",54,"","","","0"
"973",NA,NA,"C4",54,"","","","0"
"974",NA,NA,"C4",54,"","","","0"
"975",NA,NA,"C4",54,"","","","0"
"976",NA,NA,"C4",54,"","","","0"
"977",NA,NA,"C4",54,"","","","0"
"978",NA,NA,"C4",54,"","","","0"
"979",NA,NA,"C4",54,"","","","0"
"980",NA,NA,"C4",54,"","","","0"
"981",NA,NA,"C4",54,"","","","0"
"982",NA,NA,"C4",54,"","","","0"
"983",NA,NA,"C4",54,"","","","0"
"984",NA,NA,"C4",54,"","","","0"
"985",NA,NA,"C4",54,"","","","0"
"986",NA,NA,"C4",54,"","","","0"
"987",NA,NA,"C4",54,"","","","0"
"988",NA,NA,"C4",54,"","","","0"
"989",NA,NA,"C4",54,"","","","0"
"990",NA,NA,"C4",54,"","","","0"
"991",NA,NA,"C4",54,"","","","0"
"992",NA,NA,"C4",54,"","","","0"
"993",NA,NA,"C4",54,"","","","0"
"994",NA,NA,"C4",54,"","","","0"
"995",NA,NA,"C4",54,"","","","0"
"996",NA,NA,"C4",54,"","","","0"
"997",NA,NA,"C4",54,"","","","0"
"998",NA,NA,"C4",54,"","","","0"
"999",NA,NA,"C4",54,"","","","0"
"1000",NA,NA,"C4",54,"","","","0"
"1001",NA,NA,"C5",26,"","","","1"
"1002",NA,NA,"C5",26,"","","","1"
"1003",NA,NA,"C5",27,"","","","1"
"1004",NA,NA,"C5",29,"","","","1"
"1005",NA,NA,"C5",29,"","","","1"
"1006",NA,NA,"C5",29,"","","","1"
"1007",NA,NA,"C5",29,"","","","1"
"1008",NA,NA,"C5",29,"","","","1"
"1009",NA,NA,"C5",30,"","","","1"
"1010",NA,NA,"C5",33,"","","","1"
"1011",NA,NA,"C5",34,"","","","1"
"1012",NA,NA,"C5",34,"","","","1"
"1013",NA,NA,"C5",34,"","","","1"
"1014",NA,NA,"C5",34,"","","","1"
"1015",NA,NA,"C5",35,"","","","1"
"1016",NA,NA,"C5",35,"","","","1"
"1017",NA,NA,"C5",35,"","","","1"
"1018",NA,NA,"C5",35,"","","","1"
"1019",NA,NA,"C5",35,"","","","1"
"1020",NA,NA,"C5",36,"","","","1"
"1021",NA,NA,"C5",36,"","","","1"
"1022",NA,NA,"C5",37,"","","","1"
"1023",NA,NA,"C5",37,"","","","1"
"1024",NA,NA,"C5",38,"","","","1"
"1025",NA,NA,"C5",39,"","","","1"
"1026",NA,NA,"C5",47,"","","","1"
"1027",NA,NA,"C5",51,"","","","1"
"1028",NA,NA,"C5",54,"","","","0"
"1029",NA,NA,"C5",54,"","","","0"
"1030",NA,NA,"C5",54,"","","","0"
"1031",NA,NA,"C5",54,"","","","0"
"1032",NA,NA,"C5",54,"","","","0"
"1033",NA,NA,"C5",54,"","","","0"
"1034",NA,NA,"C5",54,"","","","0"
"1035",NA,NA,"C5",54,"","","","0"
"1036",NA,NA,"C5",54,"","","","0"
"1037",NA,NA,"C5",54,"","","","0"
"1038",NA,NA,"C5",54,"","","","0"
"1039",NA,NA,"C5",54,"","","","0"
"1040",NA,NA,"C5",54,"","","","0"
"1041",NA,NA,"C5",54,"","","","0"
"1042",NA,NA,"C5",54,"","","","0"
"1043",NA,NA,"C5",54,"","","","0"
"1044",NA,NA,"C5",54,"","","","0"
"1045",NA,NA,"C5",54,"","","","0"
"1046",NA,NA,"C5",54,"","","","0"
"1047",NA,NA,"C5",54,"","","","0"
"1048",NA,NA,"C5",54,"","","","0"
"1049",NA,NA,"C5",54,"","","","0"
"1050",NA,NA,"C5",54,"","","","0"
"1051",NA,NA,"C5",54,"","","","0"
"1052",NA,NA,"C5",54,"","","","0"
"1053",NA,NA,"C5",54,"","","","0"
"1054",NA,NA,"C5",54,"","","","0"
"1055",NA,NA,"C5",54,"","","","0"
"1056",NA,NA,"C5",54,"","","","0"
"1057",NA,NA,"C5",54,"","","","0"
"1058",NA,NA,"C5",54,"","","","0"
"1059",NA,NA,"C5",54,"","","","0"
"1060",NA,NA,"C5",54,"","","","0"
"1061",NA,NA,"C5",54,"","","","0"
"1062",NA,NA,"C5",54,"","","","0"
"1063",NA,NA,"C5",54,"","","","0"
"1064",NA,NA,"C5",54,"","","","0"
"1065",NA,NA,"C5",54,"","","","0"
"1066",NA,NA,"C5",54,"","","","0"
"1067",NA,NA,"C5",54,"","","","0"
"1068",NA,NA,"C5",54,"","","","0"
"1069",NA,NA,"C5",54,"","","","0"
"1070",NA,NA,"C5",54,"","","","0"
"1071",NA,NA,"C5",54,"","","","0"
"1072",NA,NA,"C5",54,"","","","0"
"1073",NA,NA,"C5",54,"","","","0"
"1074",NA,NA,"C5",54,"","","","0"
"1075",NA,NA,"C5",54,"","","","0"
"1076",NA,NA,"C5",54,"","","","0"
"1077",NA,NA,"C5",54,"","","","0"
"1078",NA,NA,"C5",54,"","","","0"
"1079",NA,NA,"C5",54,"","","","0"
"1080",NA,NA,"C5",54,"","","","0"
"1081",NA,NA,"C5",54,"","","","0"
"1082",NA,NA,"C5",54,"","","","0"
"1083",NA,NA,"C5",54,"","","","0"
"1084",NA,NA,"C5",54,"","","","0"
"1085",NA,NA,"C5",54,"","","","0"
"1086",NA,NA,"C5",54,"","","","0"
"1087",NA,NA,"C5",54,"","","","0"
"1088",NA,NA,"C5",54,"","","","0"
"1089",NA,NA,"C5",54,"","","","0"
"1090",NA,NA,"C5",54,"","","","0"
"1091",NA,NA,"C5",54,"","","","0"
"1092",NA,NA,"C5",54,"","","","0"
"1093",NA,NA,"C5",54,"","","","0"
"1094",NA,NA,"C5",54,"","","","0"
"1095",NA,NA,"C5",54,"","","","0"
"1096",NA,NA,"C5",54,"","","","0"
"1097",NA,NA,"C5",54,"","","","0"
"1098",NA,NA,"C5",54,"","","","0"
"1099",NA,NA,"C5",54,"","","","0"
"1100",NA,NA,"C5",54,"","","","0"
"1101",NA,NA,"C8",19,"","","","1"
"1102",NA,NA,"C8",21,"","","","1"
"1103",NA,NA,"C8",22,"","","","1"
"1104",NA,NA,"C8",25,"","","","1"
"1105",NA,NA,"C8",28,"","","","1"
"1106",NA,NA,"C8",30,"","","","1"
"1107",NA,NA,"C8",31,"","","","1"
"1108",NA,NA,"C8",31,"","","","1"
"1109",NA,NA,"C8",31,"","","","1"
"1110",NA,NA,"C8",31,"","","","1"
"1111",NA,NA,"C8",31,"","","","1"
"1112",NA,NA,"C8",33,"","","","1"
"1113",NA,NA,"C8",34,"","","","1"
"1114",NA,NA,"C8",34,"","","","1"
"1115",NA,NA,"C8",34,"","","","1"
"1116",NA,NA,"C8",35,"","","","1"
"1117",NA,NA,"C8",35,"","","","1"
"1118",NA,NA,"C8",35,"","","","1"
"1119",NA,NA,"C8",35,"","","","1"
"1120",NA,NA,"C8",35,"","","","1"
"1121",NA,NA,"C8",36,"","","","1"
"1122",NA,NA,"C8",36,"","","","1"
"1123",NA,NA,"C8",37,"","","","1"
"1124",NA,NA,"C8",38,"","","","1"
"1125",NA,NA,"C8",38,"","","","1"
"1126",NA,NA,"C8",38,"","","","1"
"1127",NA,NA,"C8",39,"","","","1"
"1128",NA,NA,"C8",39,"","","","1"
"1129",NA,NA,"C8",39,"","","","1"
"1130",NA,NA,"C8",39,"","","","1"
"1131",NA,NA,"C8",40,"","","","1"
"1132",NA,NA,"C8",42,"","","","1"
"1133",NA,NA,"C8",48,"","","","1"
"1134",NA,NA,"C8",54,"","","","1"
"1135",NA,NA,"C8",54,"","","","0"
"1136",NA,NA,"C8",54,"","","","0"
"1137",NA,NA,"C8",54,"","","","0"
"1138",NA,NA,"C8",54,"","","","0"
"1139",NA,NA,"C8",54,"","","","0"
"1140",NA,NA,"C8",54,"","","","0"
"1141",NA,NA,"C8",54,"","","","0"
"1142",NA,NA,"C8",54,"","","","0"
"1143",NA,NA,"C8",54,"","","","0"
"1144",NA,NA,"C8",54,"","","","0"
"1145",NA,NA,"C8",54,"","","","0"
"1146",NA,NA,"C8",54,"","","","0"
"1147",NA,NA,"C8",54,"","","","0"
"1148",NA,NA,"C8",54,"","","","0"
"1149",NA,NA,"C8",54,"","","","0"
"1150",NA,NA,"C8",54,"","","","0"
"1151",NA,NA,"C8",54,"","","","0"
"1152",NA,NA,"C8",54,"","","","0"
"1153",NA,NA,"C8",54,"","","","0"
"1154",NA,NA,"C8",54,"","","","0"
"1155",NA,NA,"C8",54,"","","","0"
"1156",NA,NA,"C8",54,"","","","0"
"1157",NA,NA,"C8",54,"","","","0"
"1158",NA,NA,"C8",54,"","","","0"
"1159",NA,NA,"C8",54,"","","","0"
"1160",NA,NA,"C8",54,"","","","0"
"1161",NA,NA,"C8",54,"","","","0"
"1162",NA,NA,"C8",54,"","","","0"
"1163",NA,NA,"C8",54,"","","","0"
"1164",NA,NA,"C8",54,"","","","0"
"1165",NA,NA,"C8",54,"","","","0"
"1166",NA,NA,"C8",54,"","","","0"
"1167",NA,NA,"C8",54,"","","","0"
"1168",NA,NA,"C8",54,"","","","0"
"1169",NA,NA,"C8",54,"","","","0"
"1170",NA,NA,"C8",54,"","","","0"
"1171",NA,NA,"C8",54,"","","","0"
"1172",NA,NA,"C8",54,"","","","0"
"1173",NA,NA,"C8",54,"","","","0"
"1174",NA,NA,"C8",54,"","","","0"
"1175",NA,NA,"C8",54,"","","","0"
"1176",NA,NA,"C8",54,"","","","0"
"1177",NA,NA,"C8",54,"","","","0"
"1178",NA,NA,"C8",54,"","","","0"
"1179",NA,NA,"C8",54,"","","","0"
"1180",NA,NA,"C8",54,"","","","0"
"1181",NA,NA,"C8",54,"","","","0"
"1182",NA,NA,"C8",54,"","","","0"
"1183",NA,NA,"C8",54,"","","","0"
"1184",NA,NA,"C8",54,"","","","0"
"1185",NA,NA,"C8",54,"","","","0"
"1186",NA,NA,"C8",54,"","","","0"
"1187",NA,NA,"C8",54,"","","","0"
"1188",NA,NA,"C8",54,"","","","0"
"1189",NA,NA,"C8",54,"","","","0"
"1190",NA,NA,"C8",54,"","","","0"
"1191",NA,NA,"C8",54,"","","","0"
"1192",NA,NA,"C8",54,"","","","0"
"1193",NA,NA,"C8",54,"","","","0"
"1194",NA,NA,"C8",54,"","","","0"
"1195",NA,NA,"C8",54,"","","","0"
"1196",NA,NA,"C8",54,"","","","0"
"1197",NA,NA,"C8",54,"","","","0"
"1198",NA,NA,"C8",54,"","","","0"
"1199",NA,NA,"C8",54,"","","","0"
"1200",NA,NA,"C8",54,"","","","0"
